CallNumber,UnitID,IncidentNumber,CallType,CallDate,WatchDate,CallFinalDisposition,AvailableDtTm,Address,City,Zipcode,Battalion,StationArea,Box,OriginalPriority,Priority,FinalPriority,ALSUnit,CallTypeGroup,NumAlarms,UnitType,UnitSequenceInCallDispatch,FirePreventionDistrict,SupervisorDistrict,Neighborhood,Location,RowID,Delay
20150288,E02,2004545,Citizen Assist / Service Call,01/15/2002,01/15/2002,Other,01/15/2002 04:01:05 PM,700 Block of PINE ST,SF,94108,B01,02,1325,3,3,3,false,null,1,ENGINE,1,1,3,Nob Hill,"(37.7911972507673, -122.40768078831)",020150288-E02,3.4666667
20150289,E15,2004546,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:04:46 PM,200 Block of BRIGHTON AVE,SF,94112,B09,15,8472,3,3,3,true,null,1,ENGINE,1,9,7,Oceanview/Merced/Ingleside,"(37.7227602820685, -122.455200493072)",020150289-E15,2.85
20150289,M15,2004546,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:43:21 PM,200 Block of BRIGHTON AVE,SF,94112,B09,15,8472,3,3,3,false,null,1,MEDIC,2,9,7,Oceanview/Merced/Ingleside,"(37.7227602820685, -122.455200493072)",020150289-M15,2.7666667
20150290,T06,2004547,Other,01/15/2002,01/15/2002,Other,01/15/2002 04:07:01 PM,800 Block of CLAYTON ST,SF,94117,B05,12,5151,3,3,3,false,null,1,TRUCK,1,5,5,Haight Ashbury,"(37.7665307249018, -122.447986787891)",020150290-T06,3.7166667
20150291,B03,2004548,Other,01/15/2002,01/15/2002,Other,01/15/2002 04:06:23 PM,500 Block of 3RD ST,SF,94107,B03,08,2174,3,3,3,false,null,1,CHIEF,1,3,6,South of Market,"(37.7808426292013, -122.395340436859)",020150291-B03,3.25
20150291,E08,2004548,Other,01/15/2002,01/15/2002,Other,01/15/2002 04:02:05 PM,500 Block of 3RD ST,SF,94107,B03,08,2174,3,3,3,false,null,1,ENGINE,2,3,6,South of Market,"(37.7808426292013, -122.395340436859)",020150291-E08,4
20150296,E08,2004549,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:15:22 PM,700 Block of 4TH ST,SF,94107,B03,08,2224,3,3,3,false,null,1,ENGINE,1,3,6,Mission Bay,"(37.7766724490311, -122.394557370624)",020150296-E08,2.8333333
20150296,M08,2004549,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:20:08 PM,700 Block of 4TH ST,SF,94107,B03,08,2224,3,3,3,true,null,1,MEDIC,2,3,6,Mission Bay,"(37.7766724490311, -122.394557370624)",020150296-M08,3.0333333
20150297,E09,2004550,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:36:00 PM,24TH ST/HAMPSHIRE ST,SF,94110,B06,09,5531,3,3,3,false,null,1,ENGINE,1,6,9,Mission,"(37.752906613776, -122.407291184342)",020150297-E09,2.6166666
20150297,M29,2004550,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:04:50 PM,24TH ST/HAMPSHIRE ST,SF,94110,B06,09,5531,3,3,3,true,null,1,MEDIC,2,6,9,Mission,"(37.752906613776, -122.407291184342)",020150297-M29,3.3833334
20150298,E42,2004551,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 04:09:12 PM,BURROWS ST/SAN BRUNO AV,SF,94134,B10,42,6337,3,3,3,true,null,1,ENGINE,1,10,9,Portola,"(37.7288349995097, -122.404099704174)",020150298-E42,2.2
20150299,E44,2004552,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:37:32 PM,RUTLAND ST/TUCKER AV,SF,94134,B09,44,6311,3,3,3,true,null,1,ENGINE,1,9,10,Visitacion Valley,"(37.7159295148545, -122.405895056536)",020150299-E44,3.75
20150299,M17,2004552,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:21:53 PM,RUTLAND ST/TUCKER AV,SF,94134,B09,44,6311,3,3,3,true,null,1,MEDIC,2,9,10,Visitacion Valley,"(37.7159295148545, -122.405895056536)",020150299-M17,3.3333333
20150300,M43,2004553,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:14:38 PM,19TH AV/WINSTON DR,SF,94132,B08,19,8725,2,2,2,true,null,1,MEDIC,2,9,7,Lakeshore,"(37.7269907019127, -122.474900344293)",020150300-M43,4.9333334
20150301,M14,2004554,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:57:09 PM,300 Block of LAGUNA HONDA BLVD,SF,94131,B08,20,8637,1,1,2,true,null,1,MEDIC,1,8,7,Twin Peaks,"(37.7481725477363, -122.458695033962)",020150301-M14,3.8333333
20150302,E29,2004555,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 04:16:38 PM,8TH ST/BRANNAN ST,SF,94103,B03,29,2325,3,3,3,true,null,1,ENGINE,2,3,6,South of Market,"(37.7712963527723, -122.405424735702)",020150302-E29,1.1333333
20150302,T08,2004555,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 04:16:38 PM,8TH ST/BRANNAN ST,SF,94103,B03,29,2325,3,3,3,false,null,1,TRUCK,1,3,6,South of Market,"(37.7712963527723, -122.405424735702)",020150302-T08,1.1333333
20150303,E42,2004556,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 04:16:38 PM,BURROWS ST/SOMERSET ST,SF,94134,B10,42,6336,3,3,3,true,null,1,ENGINE,1,10,9,Portola,"(37.7277997126794, -122.408051888166)",020150303-E42,1.3
20150303,T17,2004556,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 04:16:12 PM,BURROWS ST/SOMERSET ST,SF,94134,B10,42,6336,3,3,3,false,null,1,TRUCK,2,10,9,Portola,"(37.7277997126794, -122.408051888166)",020150303-T17,1.7
20150304,E21,2004557,Smoke Investigation (Outside),01/15/2002,01/15/2002,Other,01/15/2002 04:19:59 PM,800 Block of SCOTT ST,SF,94117,B05,21,4135,3,3,3,false,null,1,ENGINE,1,5,5,Western Addition,"(37.7775459277606, -122.436533599669)",020150304-E21,5.0333333
20150305,T14,2004558,Other,01/15/2002,01/15/2002,Other,01/15/2002 04:39:35 PM,900 Block of LAKE ST,SF,94118,B07,31,7137,3,3,3,false,null,1,TRUCK,1,7,2,Inner Richmond,"(37.7865147150762, -122.469512922387)",020150305-T14,2.0666666
20150306,M01,2004559,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:50:22 PM,500 Block of MARKET ST,SF,94104,B03,01,2109,3,3,3,true,null,1,MEDIC,2,1,3,Financial District/South Beach,"(37.7890636112201, -122.40180312648)",020150306-M01,4.7166667
20150306,RS1,2004559,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:29:17 PM,500 Block of MARKET ST,SF,94104,B03,01,2109,3,3,3,false,null,1,RESCUE SQUAD,1,1,3,Financial District/South Beach,"(37.7890636112201, -122.40180312648)",020150306-RS1,3.9666667
20150307,M36,2004560,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:17:10 PM,200 Block of OAK ST,SF,94102,B02,36,3266,1,1,2,true,null,1,MEDIC,1,2,5,Hayes Valley,"(37.7748685141021, -122.4233563121)",020150307-M36,8.766666
20150311,T09,2004561,Other,01/15/2002,01/15/2002,Other,01/15/2002 04:29:54 PM,22ND ST/3RD ST,SF,94107,B10,25,2533,3,3,3,true,null,1,TRUCK,1,10,10,Potrero Hill,"(37.7579397061731, -122.388315530161)",020150311-T09,1.8
20150312,B03,2004562,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 04:27:08 PM,0 Block of 1ST ST,SF,94105,B03,13,2143,3,3,3,false,null,1,CHIEF,2,3,6,Financial District/South Beach,"(37.7901019637629, -122.398098163339)",020150312-B03,2.1
20150312,E35,2004562,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 04:27:08 PM,0 Block of 1ST ST,SF,94105,B03,13,2143,3,3,3,false,null,1,ENGINE,3,3,6,Financial District/South Beach,"(37.7901019637629, -122.398098163339)",020150312-E35,2.6333334
20150313,E23,2004563,Outside Fire,01/15/2002,01/15/2002,Other,01/15/2002 06:16:27 PM,3900 Block of NORIEGA ST,SF,94122,B08,23,7662,3,3,3,false,null,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7528855969567, -122.505937216548)",020150313-E23,3.3166666
20150314,M03,2004564,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:48:29 PM,1100 Block of MARKET ST,SF,94103,B02,01,2316,3,3,3,true,null,1,MEDIC,1,2,6,South of Market,"(37.7795310846627, -122.413542548681)",020150314-M03,3.4666667
20150314,T01,2004564,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:39:17 PM,1100 Block of MARKET ST,SF,94103,B02,01,2316,3,3,3,false,null,1,TRUCK,2,2,6,South of Market,"(37.7795310846627, -122.413542548681)",020150314-T01,3.8166666
20150315,E42,2004565,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:06:34 PM,500 Block of NEVADA ST,SF,94110,B10,32,5746,3,3,3,true,null,1,ENGINE,2,10,9,Bernal Heights,"(37.7352159283229, -122.411843888216)",020150315-E42,3.1833334
20150315,M32,2004565,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:56:04 PM,500 Block of NEVADA ST,SF,94110,B10,32,5746,3,3,3,true,null,1,MEDIC,1,10,9,Bernal Heights,"(37.7352159283229, -122.411843888216)",020150315-M32,2.6333334
20150315,RC4,2004565,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:51:30 PM,500 Block of NEVADA ST,SF,94110,B10,32,5746,3,3,3,true,null,1,RESCUE CAPTAIN,3,10,9,Bernal Heights,"(37.7352159283229, -122.411843888216)",020150315-RC4,2.8166666
20150317,E15,2004566,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:49:12 PM,100 Block of DELANO AVE,SF,94112,B09,15,8276,1,1,2,true,null,1,ENGINE,2,9,11,Outer Mission,"(37.72589949077, -122.441045636439)",020150317-E15,12.216666
20150317,M43,2004566,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 04:55:14 PM,100 Block of DELANO AVE,SF,94112,B09,15,8276,1,1,2,true,null,1,MEDIC,1,9,11,Outer Mission,"(37.72589949077, -122.441045636439)",020150317-M43,5.95
20150319,M28,2004567,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:15:49 PM,900 Block of BUSH ST,SF,94109,B01,41,1446,1,1,2,true,null,1,MEDIC,1,1,3,Nob Hill,"(37.7896888465146, -122.412913104115)",020150319-M28,6.85
20150321,E17,2004568,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:36:10 PM,1400 Block of HUDSON AVE,SF,94124,B10,25,6521,3,3,3,true,null,1,ENGINE,4,10,10,Bayview Hunters Point,"(37.7383338978754, -122.385135095076)",020150321-E17,3.8666666
20150321,E25,2004568,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:02:24 PM,1400 Block of HUDSON AVE,SF,94124,B10,25,6521,3,3,3,false,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7383338978754, -122.385135095076)",020150321-E25,3.1333334
20150321,M17,2004568,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:56:34 PM,1400 Block of HUDSON AVE,SF,94124,B10,25,6521,3,3,3,true,null,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7383338978754, -122.385135095076)",020150321-M17,2.9
20150321,RC3,2004568,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:25:30 PM,1400 Block of HUDSON AVE,SF,94124,B10,25,6521,3,3,3,true,null,1,RESCUE CAPTAIN,3,10,10,Bayview Hunters Point,"(37.7383338978754, -122.385135095076)",020150321-RC3,2.85
20150322,B01,2004569,Other,01/15/2002,01/15/2002,Other,01/15/2002 05:12:23 PM,0 Block of STOCKTON ST,SF,94102,B03,01,1322,3,3,3,false,null,1,CHIEF,1,3,3,Financial District/South Beach,"(37.7860199001268, -122.406349577387)",020150322-B01,1.2
20150322,E03,2004569,Other,01/15/2002,01/15/2002,Other,01/15/2002 05:12:23 PM,0 Block of STOCKTON ST,SF,94102,B03,01,1322,3,3,3,true,null,1,ENGINE,2,3,3,Financial District/South Beach,"(37.7860199001268, -122.406349577387)",020150322-E03,2.2833333
20150323,E07,2004570,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 04:58:11 PM,24TH ST/FOLSOM ST,SF,94110,B06,07,5526,3,3,3,false,null,1,ENGINE,1,6,9,Mission,"(37.7525060662321, -122.414086032423)",020150323-E07,1.5833334
20150323,T07,2004570,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 04:58:11 PM,24TH ST/FOLSOM ST,SF,94110,B06,07,5526,3,3,3,false,null,1,TRUCK,2,6,9,Mission,"(37.7525060662321, -122.414086032423)",020150323-T07,2.2333333
20150324,M15,2004571,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:20:24 PM,CALL BOX: SAN JOSE AV/SANTA YNEZ AV,SF,94112,B09,15,8276,1,1,2,false,null,1,MEDIC,1,9,11,Outer Mission,"(37.7258249736518, -122.442324422614)",020150324-M15,3.2333333
20150325,M01,2004572,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:42:27 PM,100 Block of JONES ST,SF,94102,B03,01,1456,3,3,3,true,null,1,MEDIC,1,3,6,Tenderloin,"(37.7825474000421, -122.412247935495)",020150325-M01,1.4166666
20150325,T01,2004572,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:01:05 PM,100 Block of JONES ST,SF,94102,B03,01,1456,3,3,3,false,null,1,TRUCK,2,3,6,Tenderloin,"(37.7825474000421, -122.412247935495)",020150325-T01,3.05
20150326,E07,2004573,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 05:07:57 PM,24TH ST/ALABAMA ST,SF,94110,B06,07,5527,3,3,3,false,null,1,ENGINE,1,6,9,Mission,"(37.7526848900219, -122.410962662832)",020150326-E07,0.9166667
20150326,T07,2004573,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 05:07:57 PM,24TH ST/ALABAMA ST,SF,94110,B06,07,5527,3,3,3,false,null,1,TRUCK,2,6,9,Mission,"(37.7526848900219, -122.410962662832)",020150326-T07,1.4166666
20150327,M03,2004574,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:20:38 PM,1300 Block of POLK ST,SF,94109,B04,03,3122,3,3,3,true,null,1,MEDIC,1,4,3,Nob Hill,"(37.7894014789877, -122.420379009339)",020150327-M03,2.5166667
20150327,T03,2004574,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:11:30 PM,1300 Block of POLK ST,SF,94109,B04,03,3122,3,3,3,false,null,1,TRUCK,2,4,3,Nob Hill,"(37.7894014789877, -122.420379009339)",020150327-T03,3.4833333
20150328,E44,2004575,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 05:12:49 PM,GOETTINGEN ST/WILDE AV,SF,94134,B10,44,6316,3,3,3,true,null,1,ENGINE,1,10,10,Visitacion Valley,"(37.7161345027746, -122.402121212893)",020150328-E44,2.05
20150328,T17,2004575,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 05:12:37 PM,GOETTINGEN ST/WILDE AV,SF,94134,B10,44,6316,3,3,3,false,null,1,TRUCK,2,10,10,Visitacion Valley,"(37.7161345027746, -122.402121212893)",020150328-T17,1.7
20150329,E15,2004576,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:27:30 PM,LOBOS ST/PLYMOUTH AV,SF,94112,B09,33,8372,3,3,3,true,null,1,ENGINE,2,9,11,Oceanview/Merced/Ingleside,"(37.7149046737385, -122.456071999233)",020150329-E15,5.4166665
20150329,E33,2004576,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:27:35 PM,LOBOS ST/PLYMOUTH AV,SF,94112,B09,33,8372,3,3,3,true,null,1,ENGINE,1,9,11,Oceanview/Merced/Ingleside,"(37.7149046737385, -122.456071999233)",020150329-E33,5.1666665
20150329,M43,2004576,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:09:07 PM,LOBOS ST/PLYMOUTH AV,SF,94112,B09,33,8372,3,3,3,true,null,1,MEDIC,4,9,11,Oceanview/Merced/Ingleside,"(37.7149046737385, -122.456071999233)",020150329-M43,5.4166665
20150330,E07,2004577,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:23:23 PM,2200 Block of BRYANT ST,SF,94110,B06,07,5451,3,3,3,false,null,1,ENGINE,2,6,9,Mission,"(37.7588273851169, -122.409632005495)",020150330-E07,2.6833334
20150330,M07,2004577,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:26:00 PM,2200 Block of BRYANT ST,SF,94110,B06,07,5451,3,3,3,true,null,1,MEDIC,1,6,9,Mission,"(37.7588273851169, -122.409632005495)",020150330-M07,2.6666667
20150331,M36,2004578,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:08:37 PM,6TH ST/MISSION ST,SF,94103,B03,01,2251,1,1,2,true,null,1,MEDIC,1,3,6,South of Market,"(37.7809711823918, -122.408708674954)",020150331-M36,8.783334
20150332,M08,2004579,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:36:53 PM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,1,1,2,true,null,1,MEDIC,2,None,6,Treasure Island,"(37.8241920117735, -122.373821928989)",020150332-M08,4.9333334
20150332,M13,2004579,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:47:24 PM,1400 Block of CHINOOK CT,TI,94130,B03,48,2931,1,1,2,true,null,1,MEDIC,1,None,6,Treasure Island,"(37.8241920117735, -122.373821928989)",020150332-M13,24.016666
20150335,B01,2004580,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 05:38:23 PM,200 Block of SUTTER ST,SF,94108,B01,13,1242,3,3,3,false,null,1,CHIEF,2,1,3,Financial District/South Beach,"(37.7897614265442, -122.404814371149)",020150335-B01,2.1333334
20150335,E03,2004580,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 05:33:23 PM,200 Block of SUTTER ST,SF,94108,B01,13,1242,3,3,3,true,null,1,ENGINE,3,1,3,Financial District/South Beach,"(37.7897614265442, -122.404814371149)",020150335-E03,1.9666667
20150335,T01,2004580,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 05:40:16 PM,200 Block of SUTTER ST,SF,94108,B01,13,1242,3,3,3,false,null,1,TRUCK,1,1,3,Financial District/South Beach,"(37.7897614265442, -122.404814371149)",020150335-T01,2.4
20150336,E43,2004581,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:43:16 PM,100 Block of VIENNA ST,SF,94112,B09,43,6154,3,3,3,true,null,1,ENGINE,1,9,11,Excelsior,"(37.7259013803066, -122.426263000105)",020150336-E43,3.6333334
20150336,M15,2004581,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 07:15:11 PM,100 Block of VIENNA ST,SF,94112,B09,43,6154,3,3,3,false,null,1,MEDIC,2,9,11,Excelsior,"(37.7259013803066, -122.426263000105)",020150336-M15,3.5333333
20150337,E36,2004582,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 05:44:15 PM,400 Block of FULTON ST,SF,94102,B02,36,3264,3,3,3,false,null,1,ENGINE,1,2,5,Hayes Valley,"(37.7785884194197, -122.424165131998)",020150337-E36,3.4
20150338,M13,2004583,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:36:27 PM,CALL BOX: FS YB-BLDG 213,SF,94130,B03,48,2951,3,3,3,true,null,1,MEDIC,2,None,6,Treasure Island,"(37.8105207225206, -122.365138272289)",020150338-M13,3.0833333
20150339,M38,2004585,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:19:13 PM,1400 Block of LOMBARD ST,SF,94123,B04,16,3145,1,1,2,true,null,1,MEDIC,1,4,2,Marina,"(37.8013151080574, -122.425387423643)",020150339-M38,8.5
20150340,E17,2004584,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:54:51 PM,GILMAN AV/HAWES ST,SF,94124,B10,17,6613,3,3,3,true,null,1,ENGINE,1,10,10,Bayview Hunters Point,"(37.7192984667192, -122.390019685834)",020150340-E17,1.5333333
20150340,M07,2004584,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 07:03:31 PM,GILMAN AV/HAWES ST,SF,94124,B10,17,6613,3,3,3,true,null,1,MEDIC,2,10,10,Bayview Hunters Point,"(37.7192984667192, -122.390019685834)",020150340-M07,1.9666667
20150341,E26,2004586,Vehicle Fire,01/15/2002,01/15/2002,Other,01/15/2002 05:49:41 PM,600 Block of CONGO ST,SF,94131,B09,26,8177,3,3,3,false,null,1,ENGINE,1,9,8,West of Twin Peaks,"(37.734903338313, -122.441946006258)",020150341-E26,1.95
20150342,B06,2004587,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 05:53:37 PM,3500 Block of CESAR CHAVEZ ST,SF,94110,B06,11,0555,3,3,3,false,null,1,CHIEF,2,6,9,Bernal Heights,"(37.7479996809997, -122.420821864913)",020150342-B06,1.7666667
20150342,E32,2004587,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 05:51:54 PM,3500 Block of CESAR CHAVEZ ST,SF,94110,B06,11,0555,3,3,3,false,null,1,ENGINE,1,6,9,Bernal Heights,"(37.7479996809997, -122.420821864913)",020150342-E32,1.35
20150342,T11,2004587,Structure Fire,01/15/2002,01/15/2002,Other,01/15/2002 05:52:14 PM,3500 Block of CESAR CHAVEZ ST,SF,94110,B06,11,0555,3,3,3,false,null,1,TRUCK,3,6,9,Bernal Heights,"(37.7479996809997, -122.420821864913)",020150342-T11,1.6833333
20150344,E02,2004588,Vehicle Fire,01/15/2002,01/15/2002,Other,01/15/2002 05:50:01 PM,CLAY ST/STOCKTON ST,SF,94108,B01,02,1331,3,3,3,false,null,1,ENGINE,1,1,3,Chinatown,"(37.7940602956144, -122.407903302006)",020150344-E02,1.4833333
20150345,M29,2004589,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:47:19 PM,25TH ST/LUCKY ST,SF,94110,B06,07,5533,E,E,3,true,null,1,MEDIC,1,6,9,Mission,"(37.7509364007096, -122.413364514789)",020150345-M29,2.1833334
20150345,RC4,2004589,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:09:25 PM,25TH ST/LUCKY ST,SF,94110,B06,07,5533,E,E,3,true,null,1,RESCUE CAPTAIN,2,6,9,Mission,"(37.7509364007096, -122.413364514789)",020150345-RC4,2.7166667
20150345,RS2,2004589,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 05:55:52 PM,25TH ST/LUCKY ST,SF,94110,B06,07,5533,E,E,3,false,null,1,RESCUE SQUAD,3,6,9,Mission,"(37.7509364007096, -122.413364514789)",020150345-RS2,1.8666667
20150349,E19,2004590,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:23:29 PM,200 Block of GARCES DR,SF,94132,B08,19,8483,3,3,3,true,null,1,ENGINE,1,8,7,Lakeshore,"(37.7155492963432, -122.480858470106)",020150349-E19,3.2333333
20150349,M18,2004590,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 07:29:32 PM,200 Block of GARCES DR,SF,94132,B08,19,8483,3,3,3,true,null,1,MEDIC,2,8,7,Lakeshore,"(37.7155492963432, -122.480858470106)",020150349-M18,3.1166666
20150350,E16,2004591,Alarms,01/15/2002,01/15/2002,Other,01/15/2002 06:04:40 PM,2100 Block of JEFFERSON ST,SF,94123,B04,16,4323,3,3,3,false,null,1,ENGINE,1,4,2,Marina,"(37.804202619918, -122.447649065157)",020150350-E16,2.65
20150353,M14,2004592,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:40:36 PM,1200 Block of 24TH AVE,SF,94122,B08,22,7452,1,1,2,true,null,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7642647658696, -122.482617623883)",020150353-M14,4.0333333
20150354,94,2004593,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:34:20 PM,10TH ST/MARKET ST,SF,94103,B02,36,2338,1,1,2,true,null,1,MEDIC,2,2,6,Tenderloin,"(37.7765408927183, -122.417501464907)",020150354-94,3.65
20150357,E15,2004594,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:19:26 PM,100 Block of CRESTA VISTA DR,SF,94127,B09,39,8256,3,3,3,true,null,1,ENGINE,1,9,7,West of Twin Peaks,"(37.7355189534763, -122.456552611612)",020150357-E15,1.6333333
20150357,M32,2004594,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:15:07 PM,100 Block of CRESTA VISTA DR,SF,94127,B09,39,8256,3,3,3,true,null,1,MEDIC,2,9,7,West of Twin Peaks,"(37.7355189534763, -122.456552611612)",020150357-M32,2.6333334
20150358,E22,2004595,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:26:31 PM,2100 Block of LINCOLN WAY,SF,94122,B08,22,7425,3,3,3,false,null,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7651897877302, -122.48099846782)",020150358-E22,2.4666667
20150358,E40,2004595,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:08:39 PM,2100 Block of LINCOLN WAY,SF,94122,B08,22,7425,3,3,3,true,null,1,ENGINE,3,8,4,Sunset/Parkside,"(37.7651897877302, -122.48099846782)",020150358-E40,2.4166667
20150358,M12,2004595,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 06:54:20 PM,2100 Block of LINCOLN WAY,SF,94122,B08,22,7425,3,3,3,true,null,1,MEDIC,2,8,4,Sunset/Parkside,"(37.7651897877302, -122.48099846782)",020150358-M12,2.2666667
20150360,M36,2004596,Medical Incident,01/15/2002,01/15/2002,Other,01/15/2002 07:14:43 PM,900 Block of CHURCH ST,SF,94114,B06,11,5467,3,3,3,true,null,1,MEDIC,2,6,8,Noe Valley,"(37.7552977169677, -122.42770533701)",020150360-M36,1.4
